,poverty,ave_household_size,p_highschool_plus,p_bachelors_plus,p_native_born,p_unemployed,p_occ_business_science_art,p_occ_service,p_occ_sales_office,p_occ_resources_construction,p_occ_production_transport,med_household_income,mean_household_income,p_household_owner_occupied,p_household_renter_occupied,p_grapi_15,p_grapi_15-19.9,p_grapi_20-24.9,p_grapi_25-29.9,p_grapi_30-34.9,p_grapi_35,total_pop,p_race_white,p_race_black,p_race_am_indian,p_race_asian,p_race_nat_hawaiian_pac_islander,p_race_other,p_race_hispanic
23473,1.0,2.41,56.6,5.2,90.5,14.7,11.4,29.8,16.6,14.7,27.5,18796.0,25653.0,33.8,66.2,2.4,7.3,5.7,2.4,3.1,79.2,1959,26.7,69.8,0.4,0.0,0.0,5.8,14.3
23474,1.0,2.72,85.3,13.4,98.4,9.9,19.9,17.8,19.9,10.1,32.2,36815.0,45091.0,63.1,36.9,8.5,18.1,8.2,4.4,13.7,47.1,2375,70.9,29.4,1.3,1.4,0.0,0.7,2.1
23475,0.0,1.95,99.7,79.0,94.3,2.4,64.3,6.7,29.1,0.0,0.0,143988.0,262237.0,96.3,3.7,29.4,41.2,0.0,0.0,0.0,29.4,1488,97.8,1.5,0.0,1.1,0.0,0.0,0.7
23476,1.0,2.04,85.9,26.7,95.4,7.0,35.3,17.7,34.9,1.3,10.9,20000.0,42110.0,51.2,48.8,16.2,8.7,19.7,3.6,7.8,44.1,3150,28.0,68.9,0.3,3.4,0.0,0.0,0.2
23477,1.0,2.85,79.4,16.7,98.3,6.9,27.8,35.2,9.3,13.0,14.8,32500.0,39556.0,80.6,19.4,0.0,77.8,22.2,0.0,0.0,0.0,177,44.1,51.4,0.0,0.0,0.0,4.5,7.9
23478,0.0,3.2,85.2,13.1,93.5,7.2,23.3,23.1,25.1,11.2,17.2,59243.0,66982.0,69.3,30.7,5.4,21.4,15.8,17.2,7.5,32.8,16511,63.9,27.3,1.1,3.5,0.2,8.0,11.2
23479,1.0,2.75,69.3,14.6,98.8,16.6,24.7,28.6,19.6,5.6,21.5,30158.0,38586.0,49.9,50.1,10.2,10.0,10.0,12.3,3.4,54.2,6697,18.9,77.7,0.0,0.2,0.0,3.2,4.0
23480,0.0,2.69,94.1,53.7,97.6,7.2,56.8,10.2,23.6,3.7,5.6,100938.0,112005.0,80.9,19.1,46.2,11.9,26.6,4.6,3.8,6.9,6402,92.1,6.0,0.9,1.5,0.0,0.3,3.8
23481,0.0,2.51,70.3,15.8,100.0,3.0,28.0,16.1,41.8,14.1,0.0,35159.0,55399.0,75.7,24.3,0.0,12.2,10.2,12.2,0.0,65.3,1108,100.0,0.0,0.0,0.0,0.0,0.0,1.0
23482,0.0,2.04,80.9,15.3,98.2,2.0,30.2,20.2,18.5,9.7,21.4,28073.0,42873.0,59.6,40.4,17.7,0.0,10.8,16.9,13.8,40.8,779,64.1,35.9,0.0,0.0,0.0,0.0,0.0
23483,1.0,2.53,81.9,7.2,98.9,7.1,20.5,11.2,26.6,10.6,31.1,41800.0,50849.0,70.2,29.8,3.4,0.0,16.1,22.6,0.0,57.9,3018,55.2,44.8,0.0,0.0,0.0,0.0,0.6
23484,0.0,2.53,96.9,50.9,96.6,6.4,49.0,12.2,27.5,4.6,6.6,77175.0,100007.0,71.5,28.5,9.7,20.1,16.5,11.5,13.0,29.3,12170,90.4,8.6,0.9,1.0,0.0,1.4,7.4
23485,1.0,2.55,76.4,15.9,94.3,6.2,34.4,13.8,33.2,7.4,11.3,40375.0,43946.0,74.8,25.2,12.1,6.1,0.0,0.0,0.0,81.8,981,50.1,47.3,0.0,7.7,0.0,0.0,0.0
23486,1.0,2.68,76.3,16.9,96.6,16.3,24.5,19.3,26.4,7.5,22.3,32371.0,53994.0,48.7,51.3,9.2,8.9,11.0,18.8,12.6,39.4,8948,48.5,49.9,0.3,0.5,0.0,1.3,5.2
23487,1.0,2.44,87.6,22.4,97.9,6.4,28.5,25.4,19.5,8.4,18.1,40461.0,52216.0,75.3,24.7,11.9,21.9,15.5,5.9,4.6,40.2,2475,84.1,15.8,0.2,0.3,0.0,0.0,8.7
23488,1.0,2.73,84.6,15.7,100.0,13.7,25.1,14.2,22.4,19.1,19.1,35357.0,48128.0,70.8,29.2,59.3,0.0,7.4,0.0,33.3,0.0,486,13.8,89.9,0.0,0.0,0.0,0.0,0.0
23489,1.0,2.01,69.4,4.0,100.0,15.3,28.9,12.6,21.2,14.7,22.6,26607.0,33545.0,67.0,33.0,5.2,0.0,10.4,10.4,0.0,74.0,1117,91.0,9.0,2.6,0.0,0.0,0.0,0.0
23490,1.0,2.17,80.2,20.4,100.0,4.8,37.6,13.6,22.2,4.1,22.6,29605.0,43575.0,74.3,25.7,4.1,7.4,5.8,18.2,5.0,59.5,1278,66.0,32.9,1.1,0.3,0.0,0.0,0.9
23491,1.0,3.12,87.6,13.7,96.0,13.6,30.9,14.5,32.2,14.3,8.0,40000.0,49693.0,24.4,75.6,12.6,5.6,7.3,11.0,13.4,50.1,6572,64.2,28.5,2.4,2.1,0.2,4.6,12.6
23492,1.0,2.31,78.7,16.2,96.0,8.2,23.7,25.6,16.8,10.7,23.2,34517.0,51914.0,52.3,47.7,10.1,16.3,14.4,5.0,11.5,42.7,8931,54.8,42.0,0.2,1.1,0.0,4.2,6.5
23493,1.0,2.39,81.0,18.4,98.6,5.8,32.4,25.5,17.6,7.7,16.8,63382.0,70030.0,74.7,25.3,40.4,30.8,0.0,22.1,6.7,0.0,2706,90.6,7.8,3.6,0.0,0.0,0.6,4.8
23494,0.0,2.43,92.7,41.9,91.7,4.1,50.2,11.7,23.2,5.6,9.2,65019.0,78279.0,63.5,36.5,12.5,17.3,16.1,13.5,6.4,34.3,20653,81.9,12.5,1.4,5.8,0.9,0.9,5.9
23495,1.0,2.26,79.2,18.3,97.1,5.4,21.2,14.6,28.2,8.0,28.0,35986.0,47807.0,73.1,26.9,21.4,0.0,6.3,0.0,28.5,43.8,3200,90.0,9.6,2.2,0.4,0.0,0.0,7.9
23496,1.0,2.8,85.2,9.7,99.0,14.9,14.1,32.0,26.4,21.4,6.1,37143.0,39592.0,62.1,37.9,7.0,8.5,4.9,14.8,0.0,64.8,1271,50.6,49.3,2.0,0.0,0.1,0.0,2.7
23497,0.0,2.28,92.3,34.0,100.0,1.2,52.9,20.0,22.4,0.0,4.7,61250.0,124328.0,81.7,18.3,17.6,17.6,35.3,11.8,5.9,11.8,212,97.6,2.4,0.0,0.0,0.0,0.0,0.5
23498,0.0,2.02,94.5,25.3,94.0,4.2,26.1,22.2,37.5,8.1,6.2,47866.0,63872.0,71.1,28.9,14.9,12.6,16.3,9.6,12.0,34.6,9208,85.8,7.0,2.2,4.4,0.0,1.0,1.8
23499,0.0,2.37,82.7,17.3,100.0,17.8,29.7,2.7,37.8,18.9,10.8,42639.0,41972.0,86.0,14.0,0.0,0.0,0.0,0.0,0.0,100.0,135,88.1,11.9,14.8,0.0,0.0,0.0,0.0
23500,1.0,2.53,70.6,0.5,100.0,9.6,7.9,25.2,25.8,13.2,27.8,26250.0,30932.0,53.6,46.4,15.9,8.7,24.6,0.0,13.0,37.7,534,78.8,16.9,6.2,0.0,0.0,0.0,0.0
23502,1.0,2.34,83.5,14.5,94.4,4.4,26.0,26.1,23.5,10.5,13.9,35208.0,44635.0,59.2,40.8,10.0,6.6,6.3,8.7,14.5,53.9,2578,67.3,30.5,0.1,2.4,0.0,0.2,5.3
23503,1.0,1.59,87.1,1.6,100.0,11.9,13.5,18.9,40.5,10.8,16.2,25875.0,35704.0,63.3,36.7,0.0,0.0,0.0,27.8,0.0,72.2,78,74.4,25.6,0.0,0.0,0.0,0.0,0.0
23504,0.0,2.57,75.9,15.2,91.3,10.5,32.5,16.9,22.1,20.8,7.8,53000.0,78958.0,82.9,17.1,9.1,0.0,0.0,81.8,0.0,9.1,195,81.0,20.5,0.0,0.0,0.0,0.0,15.9
23505,0.0,2.79,92.8,24.9,98.2,6.2,38.8,16.4,25.7,8.0,11.1,56667.0,66332.0,81.7,18.3,14.8,25.8,9.9,0.0,4.7,44.8,8152,82.1,18.2,2.3,2.4,0.0,0.4,2.2
23506,1.0,2.95,87.0,6.5,89.9,26.1,9.8,41.2,21.6,5.9,21.6,27604.0,36458.0,70.2,29.8,0.0,14.3,0.0,71.4,0.0,14.3,168,19.0,53.0,0.0,0.0,0.0,28.0,28.0
23508,0.0,2.39,92.9,19.3,97.4,0.0,27.9,13.7,33.0,6.3,19.0,56927.0,62782.0,79.1,20.9,11.0,0.0,0.0,33.0,8.7,47.2,3411,91.5,6.9,0.6,2.6,0.0,0.9,1.9
23509,1.0,2.15,79.6,10.4,100.0,11.4,13.6,10.6,12.1,13.6,50.0,20938.0,25674.0,49.4,50.6,33.3,9.3,5.6,5.6,13.0,33.3,348,13.2,86.2,0.9,0.0,0.0,0.0,0.0
23510,1.0,2.75,78.1,9.0,100.0,3.3,26.5,26.2,7.1,20.8,19.4,32105.0,47629.0,72.8,27.2,30.4,0.0,40.6,0.0,15.9,13.0,829,35.1,64.4,0.7,0.0,0.0,0.4,3.4
23511,0.0,2.32,97.6,50.9,98.1,2.6,47.8,10.5,24.1,15.4,2.2,65938.0,74466.0,88.8,11.2,0.0,5.6,0.0,33.3,16.7,44.4,478,95.4,4.6,0.4,0.0,0.0,0.0,0.0
23512,1.0,2.51,76.2,4.5,99.8,8.0,16.5,20.0,20.5,9.4,33.6,25968.0,37024.0,63.6,36.4,19.7,24.2,4.0,19.7,6.6,25.8,2157,57.8,28.8,18.0,0.4,0.0,0.3,0.6
23513,0.0,2.76,91.2,25.8,99.1,3.1,36.2,10.6,22.3,12.8,18.1,56250.0,69192.0,83.5,16.5,0.0,0.0,42.9,0.0,0.0,57.1,235,88.9,13.2,1.3,0.0,0.0,0.0,0.0
23514,1.0,2.0,71.1,9.4,99.4,8.3,22.3,23.7,20.5,2.5,31.0,31655.0,39434.0,46.2,53.8,10.9,9.5,13.2,27.5,11.5,27.5,2622,31.6,68.3,2.2,0.1,0.0,0.2,0.2
23515,1.0,2.55,76.5,14.8,99.6,18.9,31.8,20.9,23.4,9.4,14.5,27612.0,42684.0,55.2,44.8,5.4,2.7,25.8,15.9,8.7,41.4,4015,30.1,70.6,0.0,0.8,0.0,0.0,0.5
23516,1.0,2.79,87.1,20.8,98.6,18.4,33.9,18.6,15.9,2.9,28.7,31725.0,41559.0,51.1,48.9,19.9,7.4,15.7,6.9,2.6,47.6,6590,19.5,78.1,0.0,2.2,0.0,0.1,0.0
23517,0.0,2.55,94.8,36.7,93.4,6.5,40.9,14.3,24.7,4.9,15.2,65539.0,73947.0,68.5,31.5,21.8,22.6,11.3,11.8,10.9,21.5,24813,70.9,26.3,0.5,3.9,0.0,0.9,7.3
23518,1.0,2.9,77.5,18.6,100.0,13.4,25.4,29.7,19.8,9.1,15.9,37917.0,48848.0,73.5,26.5,0.0,21.9,6.3,31.3,0.0,40.6,636,21.1,78.9,0.0,0.0,0.0,0.0,0.5
23519,0.0,2.49,84.0,16.0,100.0,5.1,23.2,0.0,36.7,13.9,26.2,65450.0,58846.0,88.4,11.6,0.0,0.0,0.0,53.1,46.9,0.0,1050,100.0,0.0,0.0,0.0,0.0,0.0,0.0
23520,0.0,2.26,92.0,33.5,98.7,4.8,39.5,8.8,26.4,15.7,9.6,57813.0,83488.0,86.7,13.3,8.9,7.1,0.0,26.8,5.4,51.8,1241,87.3,11.8,0.0,0.7,0.0,0.2,1.3
23521,0.0,1.8,96.7,31.0,97.7,16.8,56.6,0.0,17.2,15.2,11.1,72813.0,86325.0,91.7,8.3,100.0,0.0,0.0,0.0,0.0,0.0,218,100.0,0.0,0.0,0.0,0.0,0.0,0.0
23522,1.0,2.44,75.4,3.8,96.5,3.9,16.3,19.2,13.3,25.0,26.3,38214.0,45661.0,73.3,26.7,0.0,4.5,22.7,0.0,10.4,62.3,1528,80.0,20.0,0.6,0.0,0.0,0.0,5.1
23523,0.0,2.7,86.8,14.8,97.9,3.9,30.6,18.7,20.1,15.7,14.9,50840.0,60023.0,62.1,37.9,16.7,15.4,10.1,17.7,3.1,37.0,9759,70.9,27.8,1.5,1.4,0.1,0.2,1.1
23524,1.0,2.14,79.2,16.2,97.5,2.1,23.2,35.8,23.2,3.2,14.7,26806.0,35786.0,60.0,40.0,18.2,0.0,0.0,0.0,15.2,66.7,203,59.1,40.9,2.5,0.0,0.0,0.0,2.5
23526,0.0,2.08,83.3,21.4,98.2,7.4,48.0,22.0,10.0,0.0,20.0,48750.0,52840.0,69.8,30.2,50.0,0.0,0.0,0.0,0.0,50.0,110,92.7,6.4,3.6,0.0,0.0,1.8,2.7
23527,0.0,2.5,97.9,60.5,95.2,3.5,55.7,13.1,23.7,2.6,4.9,90454.0,122343.0,71.3,28.7,13.1,13.4,11.7,13.2,9.8,38.7,80661,93.3,5.4,0.6,2.9,0.2,0.3,2.7
23529,1.0,3.19,48.8,0.5,100.0,54.9,0.0,2.5,88.6,0.0,8.9,14263.0,19528.0,31.4,68.6,0.0,0.0,0.0,7.5,0.0,92.5,502,18.5,81.1,0.4,0.0,0.0,0.0,0.0
23530,1.0,2.6,69.0,19.2,99.1,11.3,39.8,21.5,15.9,3.4,19.4,24310.0,55208.0,65.7,34.3,9.8,11.8,5.4,22.5,6.2,44.3,4469,30.7,69.6,0.2,0.0,0.0,0.0,0.7
23531,1.0,3.5,64.6,12.7,100.0,8.9,21.2,18.2,28.4,18.6,13.6,41979.0,45441.0,82.0,18.0,0.0,0.0,10.4,77.6,0.0,11.9,1423,94.4,5.6,0.0,0.0,0.0,0.0,4.8
23532,0.0,2.27,91.7,30.0,98.6,6.4,30.9,22.5,28.0,10.2,8.5,51667.0,78351.0,81.0,19.0,1.4,17.2,3.8,16.9,14.6,46.1,8752,85.1,13.8,1.0,0.9,0.0,0.3,0.7
23533,1.0,2.3,86.7,27.1,85.4,9.2,25.5,29.3,28.0,10.0,7.2,39006.0,62973.0,51.5,48.5,11.1,9.0,12.3,13.9,7.5,46.1,30760,78.8,15.2,1.4,2.2,0.4,4.3,14.0
23534,1.0,2.58,82.0,16.5,100.0,3.8,32.3,5.5,29.1,13.4,19.7,34792.0,44781.0,89.4,10.6,14.3,42.9,0.0,0.0,0.0,42.9,291,80.1,19.6,0.3,0.0,0.0,0.0,0.0
23535,1.0,2.45,75.8,17.1,94.9,9.9,22.3,23.3,16.9,7.4,30.1,35645.0,46640.0,50.6,49.4,15.9,11.3,15.2,11.0,13.7,32.8,10257,40.4,53.0,0.7,1.1,0.0,7.6,7.8
23536,1.0,2.29,84.4,12.2,98.6,16.0,24.6,25.7,16.9,10.3,22.6,29980.0,46017.0,73.3,26.7,0.0,18.8,20.1,13.4,6.3,41.5,2387,61.1,38.8,0.2,0.0,0.0,0.7,3.4
23537,0.0,2.48,94.8,33.3,95.5,4.4,38.4,15.0,22.0,13.8,10.8,63854.0,75968.0,94.9,5.1,21.8,26.9,51.3,0.0,0.0,0.0,3780,85.6,10.8,1.1,4.0,0.0,0.0,4.3
23539,1.0,2.52,80.2,15.9,98.9,8.0,34.2,12.8,22.1,12.8,18.1,36607.0,43681.0,72.8,27.2,28.0,36.0,0.0,12.0,0.0,24.0,380,56.3,43.7,0.8,0.0,0.0,0.3,1.3
23540,1.0,2.58,85.7,19.8,99.7,4.2,32.6,12.1,29.2,5.8,20.3,42202.0,55439.0,76.6,23.4,12.5,29.6,23.0,13.2,3.9,17.8,1954,85.9,14.5,0.4,0.0,0.0,0.0,0.3
23541,0.0,2.64,78.1,16.8,99.0,11.3,28.8,18.8,27.0,7.6,17.9,47292.0,58496.0,80.9,19.1,34.1,22.0,0.0,4.9,9.8,29.3,788,92.6,6.7,0.9,1.5,0.0,0.0,0.0
23542,1.0,2.2,78.1,13.3,99.7,25.0,23.7,20.2,26.8,10.5,18.9,22604.0,35006.0,57.5,42.5,13.3,0.0,6.7,16.0,16.0,48.0,661,59.2,40.8,0.0,0.0,0.0,0.0,4.1
23543,0.0,2.37,90.1,32.8,95.5,8.0,41.0,12.7,27.7,6.8,11.9,51863.0,67015.0,62.0,38.0,11.9,11.8,15.2,13.8,8.2,39.2,22268,76.1,24.2,0.8,1.1,0.0,1.1,6.9
23544,1.0,2.53,83.5,22.1,92.1,7.1,28.6,22.1,24.8,11.1,13.4,39944.0,53933.0,44.5,55.5,8.6,10.9,11.7,10.3,9.1,49.4,108186,47.8,49.3,1.2,2.9,0.1,2.1,10.4
23545,0.0,2.66,88.0,21.4,95.3,2.4,29.9,12.5,21.9,12.1,23.5,50083.0,69064.0,74.5,25.5,19.0,14.9,0.0,0.0,56.0,10.1,2993,73.1,24.2,2.1,0.5,0.0,0.7,5.4
23546,0.0,2.49,94.9,30.5,96.6,2.6,46.0,7.3,30.3,3.3,13.0,68081.0,83054.0,74.0,26.0,17.6,11.1,31.4,14.4,12.4,13.1,4251,86.5,9.2,0.4,4.1,0.0,0.0,3.8
23547,0.0,2.04,92.9,34.8,94.0,6.4,33.5,25.0,32.1,6.7,2.7,54283.0,73731.0,70.6,29.4,12.1,10.6,13.8,9.4,9.2,44.9,15510,94.9,3.5,1.0,1.3,0.0,0.1,3.0
23548,0.0,2.45,89.9,20.3,100.0,10.8,26.8,28.2,9.4,5.4,30.2,37083.0,53834.0,82.1,17.9,0.0,61.5,15.4,0.0,23.1,0.0,328,42.7,57.3,0.0,0.0,0.0,0.0,0.0
23549,0.0,2.43,92.7,21.0,94.0,7.8,30.6,15.6,25.1,12.4,16.2,48872.0,55896.0,74.6,25.4,21.2,8.1,12.2,2.0,9.4,47.2,10373,88.2,11.4,1.4,0.5,0.0,1.5,9.1
23550,1.0,2.07,93.4,13.0,98.9,11.8,26.2,11.9,27.3,22.0,12.6,50263.0,49487.0,50.9,49.1,0.0,12.7,33.8,3.8,0.0,49.8,930,56.3,39.9,4.2,0.0,0.0,0.0,5.5
23551,1.0,2.36,72.6,12.2,100.0,13.5,33.8,6.9,34.4,11.9,13.1,30625.0,40152.0,75.8,24.2,2.9,11.8,17.6,5.9,0.0,61.8,556,65.1,35.4,0.7,0.0,0.0,0.0,0.0
23552,0.0,1.82,85.0,15.0,100.0,11.4,24.4,12.8,9.0,12.8,41.0,30750.0,42755.0,82.0,18.0,20.0,70.0,0.0,0.0,0.0,10.0,202,43.6,56.4,0.0,0.0,0.0,0.0,0.0
23553,1.0,2.51,88.3,28.5,97.5,13.6,30.1,23.3,24.5,3.6,18.5,27564.0,43462.0,40.6,59.4,13.7,9.5,16.9,4.8,6.5,48.6,13215,19.7,78.7,0.6,0.7,0.1,2.6,4.2
23555,1.0,2.61,77.1,8.4,97.8,9.6,25.7,14.1,24.9,10.3,25.1,34938.0,44714.0,66.7,33.3,25.3,19.6,7.1,1.3,1.8,44.9,2578,86.4,17.5,0.4,0.0,0.9,0.8,4.1
23556,1.0,2.27,72.2,13.6,90.2,7.2,16.5,14.8,23.3,14.6,30.8,34913.0,44540.0,52.4,47.6,5.1,4.7,14.4,27.8,4.7,43.4,2695,63.4,32.5,1.4,0.4,0.0,5.3,18.0
23557,1.0,3.34,84.9,25.7,100.0,21.3,41.1,17.8,20.1,5.7,15.2,38438.0,51228.0,58.7,41.3,3.5,15.3,16.5,38.8,10.6,15.3,1068,47.7,53.0,0.0,0.2,0.0,0.2,0.2
23558,1.0,3.02,62.6,10.4,85.7,6.3,19.3,20.1,20.1,19.2,21.4,31295.0,38417.0,44.0,56.0,9.4,16.3,9.4,12.4,7.9,44.5,12540,73.8,20.1,0.2,0.8,0.0,6.2,26.3
23559,0.0,2.52,91.2,9.7,99.4,8.7,20.2,7.1,39.3,17.9,15.5,62625.0,57794.0,71.8,28.2,0.0,63.6,0.0,18.2,0.0,18.2,179,98.3,0.6,3.9,0.0,0.0,0.0,0.6
23560,1.0,1.96,76.7,5.4,100.0,10.9,17.4,27.0,14.8,5.2,35.7,21250.0,44852.0,73.8,26.2,0.0,23.8,0.0,0.0,23.8,52.4,321,66.7,33.3,1.6,0.0,0.0,0.0,4.4
23561,0.0,1.66,100.0,69.2,98.7,0.0,81.8,0.0,18.2,0.0,0.0,111250.0,144753.0,89.4,10.6,20.0,0.0,40.0,40.0,0.0,0.0,78,98.7,0.0,0.0,0.0,0.0,1.3,1.3
23562,1.0,2.47,73.9,10.8,100.0,7.1,21.4,14.5,27.4,16.2,20.5,41500.0,54739.0,67.8,32.2,12.1,48.5,0.0,3.0,0.0,36.4,292,50.3,49.7,0.0,0.0,0.0,0.0,2.4
23563,1.0,2.33,85.0,20.0,100.0,0.0,57.1,38.1,4.8,0.0,0.0,43393.0,52857.0,66.7,33.3,0.0,0.0,100.0,0.0,0.0,0.0,49,67.3,32.7,0.0,0.0,0.0,0.0,0.0
23564,0.0,2.56,93.5,20.2,100.0,2.3,28.5,9.7,31.2,18.5,12.1,57188.0,69326.0,86.9,13.1,17.2,0.0,0.0,17.2,17.2,48.3,705,95.6,4.1,1.3,0.0,0.0,0.4,1.7
23565,1.0,2.47,81.6,6.5,99.8,4.3,11.8,19.8,44.1,7.7,16.6,33267.0,41437.0,69.8,30.2,17.4,4.5,29.0,21.3,6.5,21.3,1304,98.2,3.1,0.2,0.0,0.0,0.0,0.4
23566,0.0,2.17,84.5,29.1,94.0,7.6,30.3,25.1,26.7,12.7,5.2,31705.0,45345.0,58.8,41.2,9.4,15.8,17.0,9.9,4.2,43.8,3135,78.8,22.2,0.6,5.2,0.0,1.1,8.9
23567,1.0,2.71,76.6,9.7,100.0,25.5,7.9,15.8,31.6,26.3,18.4,22188.0,36068.0,75.5,24.5,0.0,0.0,0.0,0.0,30.0,70.0,255,56.9,43.1,6.3,0.0,0.0,0.0,0.0
23568,1.0,2.36,75.9,12.6,99.6,7.4,22.7,22.6,27.2,7.3,20.2,34351.0,43148.0,48.5,51.5,5.5,8.8,22.3,7.6,19.6,36.1,3151,89.4,11.3,0.5,0.0,0.0,0.0,0.0
23569,0.0,2.96,75.0,11.5,97.2,6.5,22.5,6.3,31.2,16.2,23.9,45686.0,50477.0,68.9,31.1,13.2,7.7,43.8,9.7,10.7,14.9,6155,87.5,9.4,1.9,0.0,0.0,3.1,3.9
23570,0.0,2.65,94.6,28.0,99.2,3.0,38.7,17.8,23.6,11.5,8.5,73421.0,86816.0,83.8,16.2,15.7,9.1,24.0,19.8,0.0,31.4,2145,88.5,13.4,0.7,0.2,0.0,0.6,3.2
23571,1.0,2.55,84.5,18.1,97.0,3.8,35.5,26.3,16.4,9.9,11.8,22647.0,37241.0,48.9,51.1,12.3,3.5,12.3,5.3,5.3,61.4,465,50.3,49.5,4.3,1.3,1.1,0.0,0.0
23572,0.0,2.01,98.4,50.8,92.7,3.5,46.2,6.6,25.1,3.1,19.0,99779.0,113932.0,88.6,11.4,47.2,0.0,0.0,0.0,0.0,52.8,1339,96.5,3.5,0.0,1.3,0.0,0.0,1.2
23574,0.0,2.81,75.0,6.9,98.7,2.7,20.5,27.4,5.5,24.7,21.9,56250.0,71530.0,83.3,16.7,22.2,33.3,0.0,0.0,11.1,33.3,152,53.3,46.7,0.0,0.0,0.0,0.0,0.0
23575,1.0,2.48,94.0,28.4,95.2,7.5,34.9,21.7,23.6,13.2,6.6,46475.0,59314.0,33.7,66.3,7.7,4.8,20.1,12.6,7.3,47.5,12218,80.3,16.3,1.2,4.1,0.4,3.1,12.9
23576,0.0,2.78,91.8,33.0,95.0,4.4,38.4,17.8,21.4,9.4,13.0,60694.0,73220.0,76.3,23.7,27.7,15.4,13.1,14.1,2.6,27.1,9216,84.3,9.9,0.1,4.9,0.0,1.9,3.5
23578,1.0,2.56,80.8,14.5,98.9,5.5,35.4,14.0,14.6,21.8,14.3,26973.0,48267.0,75.8,24.2,0.0,0.0,23.6,0.0,22.9,53.5,2099,88.4,11.5,0.0,2.7,0.0,1.0,2.5
23580,1.0,2.54,77.2,18.2,98.3,8.1,28.0,21.5,18.5,8.6,23.4,34625.0,50405.0,61.3,38.7,14.0,18.9,4.3,4.3,4.9,53.7,1294,48.8,50.9,0.9,0.4,0.0,0.0,1.4
23581,0.0,2.88,94.0,25.6,95.3,9.2,30.6,23.3,30.0,5.1,11.1,70227.0,76001.0,85.6,14.4,12.0,10.0,30.0,12.0,0.0,36.0,1239,34.9,64.3,0.7,0.5,0.0,0.5,0.0
23582,1.0,2.48,80.3,13.6,94.4,11.7,17.6,22.6,20.7,21.0,18.2,48824.0,57284.0,74.8,25.2,30.1,0.0,23.5,0.0,0.0,46.4,2620,55.0,43.6,0.1,0.3,0.0,1.0,8.4
23583,0.0,2.32,85.8,19.3,96.0,6.1,31.3,15.6,25.8,14.8,12.5,50878.0,56491.0,80.2,19.8,7.9,10.2,2.4,5.9,18.0,55.7,9214,91.0,8.7,1.9,1.5,0.0,1.2,3.8
23584,1.0,2.55,89.8,20.9,94.0,7.1,23.1,26.7,25.8,11.6,12.8,47049.0,58511.0,65.4,34.6,8.7,16.6,12.0,7.2,8.5,47.1,15015,82.4,14.7,0.3,2.0,0.0,2.4,6.5
23585,0.0,2.53,81.8,22.0,99.6,11.4,49.5,14.0,15.1,7.5,14.0,55125.0,66671.0,92.3,7.7,28.6,71.4,0.0,0.0,0.0,0.0,230,74.3,25.2,0.0,0.4,0.0,0.0,0.0
23586,0.0,3.13,91.6,22.9,94.2,4.7,30.7,14.1,26.2,9.4,19.6,72656.0,80740.0,83.8,16.2,26.3,0.0,26.3,5.3,0.0,42.1,811,84.7,8.9,1.8,0.7,1.8,4.3,5.8
23587,0.0,2.02,78.7,5.1,100.0,37.4,9.0,16.4,0.0,20.9,53.7,47679.0,54067.0,50.6,49.4,0.0,0.0,100.0,0.0,0.0,0.0,164,24.4,75.6,0.0,0.0,0.0,0.0,0.0
23588,1.0,3.6,77.7,14.2,100.0,3.1,17.5,14.8,27.0,2.1,38.6,41518.0,45902.0,77.3,22.7,7.4,33.3,29.6,0.0,0.0,29.6,587,27.6,72.4,0.0,0.0,0.0,0.0,0.0
23589,1.0,2.87,78.3,10.3,93.6,8.7,17.5,26.5,31.8,13.7,10.5,31909.0,43441.0,46.7,53.3,4.0,23.2,4.8,13.9,7.0,47.1,4073,49.2,46.1,0.0,1.2,0.0,4.1,20.1
23590,1.0,2.5,85.1,18.4,97.4,7.2,18.3,16.7,26.8,13.2,24.9,33480.0,40204.0,67.5,32.5,3.0,24.2,4.5,36.4,16.7,15.2,663,45.4,54.6,0.0,0.0,0.0,0.0,2.1
23591,0.0,2.95,63.9,4.3,97.6,7.8,9.8,28.0,19.0,16.6,26.6,42750.0,52408.0,64.0,36.0,22.4,0.0,15.0,1.9,17.8,43.0,2154,37.9,60.7,5.8,0.2,0.0,2.3,4.8
23592,1.0,2.74,81.3,36.1,99.1,2.3,28.8,16.8,36.8,8.8,8.8,41250.0,49217.0,67.2,32.8,57.1,0.0,0.0,5.7,0.0,37.1,343,47.5,51.6,0.0,0.0,0.0,0.9,0.9
23593,0.0,2.62,87.8,24.1,96.0,0.0,31.1,4.4,26.5,19.0,19.0,69286.0,106269.0,83.5,16.5,0.0,0.0,0.0,100.0,0.0,0.0,745,93.4,6.2,0.0,0.0,0.0,0.4,4.0
23594,1.0,2.43,88.1,29.3,95.1,7.6,32.2,16.8,29.3,6.5,15.3,44296.0,60947.0,51.8,48.2,9.7,8.3,13.7,11.6,10.2,46.6,70764,55.5,40.7,0.8,3.1,0.1,2.4,5.1
23595,0.0,1.94,99.2,44.5,97.0,0.0,60.0,12.3,18.5,7.7,1.5,96250.0,100728.0,83.8,16.2,28.6,14.3,0.0,0.0,14.3,42.9,132,93.2,6.8,0.0,0.0,0.0,0.0,2.3
